,Baso,Ccr7_DC,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,pDC,clone_id,13k_cb
68615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3972,68615
68619,0.0909090909090909,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,Clone_755,68619
68620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5194,68620
68621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_799,68621
68624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_609,68624
68625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_709,68625
68626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3727,68626
68634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_724,68634
68636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.36,0.0,Clone_2402,68636
68637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4654,68637
68639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_352,68639
68643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_331,68643
68645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4034,68645
68646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2191,68646
68649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3733,68649
68651,0.0,0.0,0.0,0.0,0.0,0.0,0.0087719298245614,0.3596491228070175,0.631578947368421,0.0,Clone_5209,68651
68653,0.7222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.1666666666666666,0.0,0.0,0.0,Clone_2466,68653
68654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2855,68654
68655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4873,68655
68657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5553,68657
68659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_716,68659
68661,0.9090909090909092,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1343,68661
68662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3097,68662
68670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2319,68670
68674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5773,68674
68675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4184,68675
68676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4935,68676
68679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_655,68679
68680,0.5,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,Clone_1528,68680
68682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3060,68682
68687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,Clone_2791,68687
68688,0.0069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.7847222222222222,0.0,Clone_1261,68688
68689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_724,68689
68692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4155,68692
68696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3768,68696
68697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_582,68697
68699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1604,68699
68700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_121,68700
68701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,Clone_4897,68701
68703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5047,68703
68704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_709,68704
68705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3066,68705
68706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.9523809523809524,0.0,Clone_3301,68706
68707,0.925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0,Clone_5025,68707
68708,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Clone_4943,68708
68709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5554,68709
68712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3007,68712
68713,0.0,0.0,0.0,0.0,0.0,0.0169491525423728,0.0,0.3220338983050847,0.6610169491525424,0.0,Clone_2005,68713
68714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_693,68714
68715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1915,68715
68719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2014,68719
68723,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529411,0.0147058823529411,0.9705882352941176,0.0,Clone_2811,68723
68728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,Clone_5205,68728
68731,0.5581395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418604651162791,0.0,Clone_3927,68731
68733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3078,68733
68734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3007,68734
68735,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Clone_5411,68735
68738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3423,68738
68740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5654,68740
68742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4258,68742
68751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_871,68751
68756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_121,68756
68757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1332,68757
68758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3065,68758
68761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3264,68761
68763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_2654,68763
68764,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,Clone_99,68764
68767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_823,68767
68771,0.0,0.0,0.0,0.0,0.0,0.0099009900990099,0.0,0.198019801980198,0.7920792079207921,0.0,Clone_3345,68771
68772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_1908,68772
68777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4777,68777
68782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2423,68782
68783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3991,68783
68787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4721,68787
68788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3979,68788
68790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1807,68790
68791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1555,68791
68792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2884,68792
68798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_228,68798
68799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5718,68799
68800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3458,68800
68802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1157,68802
68808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5648,68808
68810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3097,68810
68811,0.0,0.0,0.0117647058823529,0.0,0.0,0.0117647058823529,0.0,0.0,0.976470588235294,0.0,Clone_3612,68811
68813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632653061224489,0.8367346938775511,0.0,Clone_2247,68813
68817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3002,68817
68819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_2464,68819
68821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3931,68821
68822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_4267,68822
68826,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,Clone_3664,68826
68828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3275,68828
68830,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,Clone_2660,68830
68841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_562,68841
68849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.9090909090909092,0.0,Clone_3076,68849
68851,0.5581395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418604651162791,0.0,Clone_3927,68851
68852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3065,68852
68853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3991,68853
68861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4336,68861
68862,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4095,68862
68866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3806,68866
68867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4085,68867
68871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3733,68871
68874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3642,68874
68876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4929,68876
68880,0.5384615384615384,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.2692307692307692,0.0,Clone_5273,68880
68887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.9523809523809524,0.0,Clone_3301,68887
68889,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Clone_4943,68889
68894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3919,68894
68896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2014,68896
68899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_693,68899
68906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_522,68906
68908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3991,68908
68909,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.56,0.4,0.0,Clone_3631,68909
68913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4701,68913
68915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2592,68915
68916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.8666666666666667,0.0,Clone_56,68916
68917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4036,68917
68919,0.0,0.0,0.0,0.0,0.0,0.0,0.0087719298245614,0.3596491228070175,0.631578947368421,0.0,Clone_5209,68919
68923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3193,68923
68925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Clone_5643,68925
68926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_2464,68926
68927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,Clone_2791,68927
68928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3198,68928
68939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1322,68939
68942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.8611111111111112,0.0,Clone_301,68942
68944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_4569,68944
68947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3839,68947
68948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3198,68948
68950,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.5416666666666666,0.4166666666666667,0.0,Clone_932,68950
68956,0.3548387096774194,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,Clone_346,68956
68965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2423,68965
68966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2418,68966
68968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3931,68968
68970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4949,68970
68974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_5801,68974
68977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.9090909090909092,0.0,Clone_3076,68977
68979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_1047,68979
68980,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,Clone_2255,68980
68982,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,Clone_3408,68982
68985,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.0,0.0,Clone_4680,68985
68987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.8181818181818182,0.0,Clone_4559,68987
68995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_2552,68995
68996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1545,68996
68997,0.1666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,Clone_1565,68997
69001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Clone_1614,69001
69002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2899,69002
69005,0.0,0.0,0.0,0.0,0.0,0.0,0.0087719298245614,0.3596491228070175,0.631578947368421,0.0,Clone_5209,69005
69007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_2321,69007
69008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5858,69008
69009,0.9090909090909092,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1343,69009
69013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1595,69013
69015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3790,69015
69016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5171,69016
69020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1915,69020
69026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2884,69026
69027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_210,69027
69030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3633,69030
69034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_1420,69034
69037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_213,69037
69039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4621,69039
69041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_697,69041
69050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3423,69050
69053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_693,69053
69054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_562,69054
69056,0.0,0.0,0.0,0.0,0.0,0.0099009900990099,0.0,0.198019801980198,0.7920792079207921,0.0,Clone_3345,69056
69059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_811,69059
69061,0.9523809523809524,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2367,69061
69062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2423,69062
69064,0.0,0.0,0.0,0.125,0.0,0.0,0.875,0.0,0.0,0.0,Clone_544,69064
69068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_522,69068
69069,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,Clone_4157,69069
69074,0.5384615384615384,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.2692307692307692,0.0,Clone_5273,69074
69079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_522,69079
69082,0.979591836734694,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3093,69082
69088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4812,69088
69089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_5787,69089
69090,0.0131578947368421,0.0,0.0131578947368421,0.0,0.0,0.0,0.0,0.1842105263157894,0.7894736842105263,0.0,Clone_2831,69090
69091,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316,0.0,0.0526315789473684,0.0,Clone_5062,69091
69093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_799,69093
69096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4222,69096
69098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4375,69098
69100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2014,69100
69101,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Clone_2349,69101
69104,0.7222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.1666666666666666,0.0,0.0,0.0,Clone_2466,69104
69105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1691,69105
69106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3802,69106
69112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5048,69112
69113,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0208333333333333,0.0,0.9583333333333334,0.0,Clone_2190,69113
69115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_523,69115
69116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473684210526316,0.5526315789473685,0.0,Clone_2224,69116
69118,0.925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0,Clone_5025,69118
69120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.8431372549019608,0.0,Clone_1978,69120
69121,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.9629629629629628,0.0,Clone_1212,69121
69126,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.2763157894736842,0.6973684210526315,0.0,Clone_3869,69126
69134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2611,69134
69135,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,Clone_998,69135
69136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2320,69136
69137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4085,69137
69139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2592,69139
69140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417910447761194,0.582089552238806,0.0,Clone_3165,69140
69141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2150,69141
69144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Clone_1660,69144
69146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_82,69146
69151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_4957,69151
69152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2,69152
69154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_2511,69154
69163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3538,69163
69164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3992,69164
69165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_352,69165
69168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,Clone_4304,69168
69170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1892,69170
69171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1583,69171
69173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4620,69173
69178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5547,69178
69181,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,Clone_2255,69181
69184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3178,69184
69188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4873,69188
69192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2855,69192
69197,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316,0.0,0.0526315789473684,0.0,Clone_5062,69197
69198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_1950,69198
69207,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316,0.0,0.0526315789473684,0.0,Clone_5062,69207
69213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_210,69213
69219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4908,69219
69223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4142,69223
69225,0.9591836734693876,0.0,0.0,0.0,0.0,0.0,0.0204081632653061,0.0,0.0204081632653061,0.0,Clone_982,69225
69228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_1510,69228
69229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5267,69229
69230,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_2464,69230
69233,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4095,69233
69238,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,Clone_2891,69238
69242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3065,69242
69248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3830,69248
69251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_323,69251
69254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5547,69254
69257,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,Clone_2891,69257
69262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2714,69262
69265,0.1666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,Clone_1565,69265
69268,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316,0.0,Clone_2618,69268
69269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.1176470588235294,0.0,Clone_1899,69269
69270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4578,69270
69271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_121,69271
69275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2325,69275
69276,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,Clone_5156,69276
69277,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,Clone_2123,69277
69280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4321,69280
69284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,Clone_593,69284
69290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2973,69290
69296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1730,69296
